,place_id,name,cre_id,Longitud,Latitud,regular,premium,Estado
1325,3380,ESTACION DE SERVICIO RAVEMA S.A. DE C.V.,PL/1855/EXP/ES/2015,-87.0924,20.64403,21.49,22.79,Quintana Roo
1343,3398,INMOBILIARIA KUKULKAN S.A. DE C.V.,PL/1684/EXP/ES/2015,-88.30573,18.49731,20.09,21.19,Quintana Roo
1350,3405,SERVICIO RIMATOVE S.A. DE C.V.,PL/1854/EXP/ES/2015,-86.85104,21.1493,21.44,22.49,Quintana Roo
1358,3413,ARCO NORTE COMBUSTIBLES S.A. DE C.V.,PL/1896/EXP/ES/2015,-88.29462,18.50683,20.09,21.29,Quintana Roo
1369,3424,SERVICIO LAN KIN S.A. DE C.V.,PL/1860/EXP/ES/2015,-86.90418,21.14475,21.29,22.59,Quintana Roo
1387,3442,INMOBILIARIA GLADIOLAS S.A. DE C.V.,PL/1680/EXP/ES/2015,-87.45746,20.21315,20.99,22.24,Quintana Roo
1406,3461,GRUPO GASOLINERO VILLAMON SA DE CV,PL/1899/EXP/ES/2015,-89.38589,18.51884,21.29,22.89,Quintana Roo
1407,3462,GASMORVIL S.A. DE C.V.,PL/1591/EXP/ES/2015,-87.26335,20.47652,21.59,22.79,Quintana Roo
1415,3470,SERVICIO TIERRA MAYA S.A. DE C.V.,PL/1858/EXP/ES/2015,-88.05304,19.58278,21.34,22.39,Quintana Roo
1461,3516,SERVICIO ORQUIDEAS S.A. DE C.V.,PL/1850/EXP/ES/2015,-86.86993,21.19036,21.39,22.64,Quintana Roo
1466,3521,ESTACION PUERTO CANCUN S.A. DE C.V.,PL/1592/EXP/ES/2015,-86.82084,21.158,21.54,22.79,Quintana Roo
1474,3529,SERVICIO TORRE BLANCA S.A. DE C.V.,PL/1625/EXP/ES/2015,-86.84528,21.16622,21.29,22.39,Quintana Roo
1476,3531,SERVICIOS CAPOTE S.A. DE C.V.,PL/1588/EXP/ES/2015,-86.83244,21.12627,21.54,22.89,Quintana Roo
1480,3535,SERVICIO MAR PROFUNDO S.A. DE C.V.,PL/1611/EXP/ES/2015,-86.84078,21.18275,21.49,22.69,Quintana Roo
1483,3538,INMOBILIARIA RUINAS DE COBA S.A. DE C.V.,PL/1685/EXP/ES/2015,-87.71854,20.50853,20.79,17.77,Quintana Roo
1514,3569,INMOBILIARIA SANTA BLANCA S.A. DE C.V.,PL/1894/EXP/ES/2015,-86.85688,21.19746,21.44,22.69,Quintana Roo
1522,3577,SERVICIO CAIMANES S.A. DE C.V.,PL/1897/EXP/ES/2015,-86.863,21.17937,21.39,22.64,Quintana Roo
1533,3588,ESTACION DE SERVICIO LA COSTA S.A. DE C.V.,PL/1682/EXP/ES/2015,-86.82677,21.13387,21.44,22.79,Quintana Roo
1538,3593,SERVICIO RIO HONDO S.A. DE C.V.,PL/1852/EXP/ES/2015,-87.04619,20.67633,21.44,22.74,Quintana Roo
1586,3641,SERVICIO DOS MUNDOS S.A. DE C.V.,PL/1614/EXP/ES/2015,-87.0957,20.63434,21.49,22.74,Quintana Roo
1592,3647,INMOBILIARIA KOH S.A. DE C.V.,PL/1895/EXP/ES/2015,-86.91928,21.14387,21.29,22.59,Quintana Roo
1603,3658,ESTACION DE SERVICIO LOS ALPES S.A. DE C.V.,PL/1634/EXP/ES/2015,-86.83934,21.14098,21.39,22.69,Quintana Roo
1604,3659,SERVICIO DELFINES S.A. DE C.V.,PL/1853/EXP/ES/2015,-86.83926,21.12545,21.49,22.84,Quintana Roo
1615,3670,SERVICIOS TULIPANES S.A. DE C.V.,PL/1593/EXP/ES/2015,-86.84014,21.10487,21.54,22.84,Quintana Roo
1651,3706,INMOBILIARIA EUSREKA S.A. DE C.V.,PL/2123/EXP/ES/2015,-86.87348,21.19604,21.39,22.64,Quintana Roo
1654,3709,SERVICIO AGUA DULCE S.A. DE C.V.,PL/2122/EXP/ES/2015,-87.08584,20.65214,21.54,22.79,Quintana Roo
1684,3739,ISLA ISABEL S.A DE C.V.,PL/2127/EXP/ES/2015,-86.78251,21.14315,21.64,22.99,Quintana Roo
1742,3797,SERVICIO SEIS ANEMONAS S.A. DE C.V.,PL/2121/EXP/ES/2015,-86.84265,21.13296,21.44,22.79,Quintana Roo
1883,3938,ESTACIÓN DE SERVICIO LOS AVALLANOS S.A. DE C.V.,PL/2437/EXP/ES/2015,-86.85023,21.03732,21.59,22.89,Quintana Roo
1910,3965,INMOBILIARIA CLAVELES S.A. DE C.V.,PL/2436/EXP/ES/2015,-86.84583,21.18754,21.44,22.64,Quintana Roo
1940,3995,GASOLINERA Y SERVICIOS JUAREZ SA DE CV,PL/2406/EXP/ES/2015,-86.93692,20.50101,21.69,23.09,Quintana Roo
1967,4038,COMBUSTIBLES CALETA S.A. DE C.V.,PL/2335/EXP/ES/2015,-86.97294,20.47733,21.69,23.09,Quintana Roo
2022,4094,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2387/EXP/ES/2015,-86.84193,21.15288,21.29,22.24,Quintana Roo
2041,4113,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/2388/EXP/ES/2015,-87.43987,20.21809,20.64,21.99,Quintana Roo
2080,4152,COMBUSTIBLES SAN MIGUEL SA DE CV,PL/2364/EXP/ES/2015,-86.93222,20.48508,21.69,23.09,Quintana Roo
2102,4174,SERVICIO COZUMEL SA DE CV,PL/2414/EXP/ES/2015,-86.94519,20.50738,21.69,23.09,Quintana Roo
2153,4320,GL GASOLINERI SA DE CV,PL/2799/EXP/ES/2015,-86.82063,21.15541,21.59,22.89,Quintana Roo
2352,4519,SERVICIO GRAN CALAMAR S.A. DE C.V.,PL/2874/EXP/ES/2015,-86.9952,20.73602,21.39,22.79,Quintana Roo
2359,4526,SERVICIO IRUN S.A. DE C.V.,PL/2872/EXP/ES/2015,-86.90646,21.05174,21.49,22.89,Quintana Roo
2381,4548,SERVICIO OVELISCO S.A. DE C.V.,PL/2873/EXP/ES/2015,-88.29523,18.52219,19.99,20.69,Quintana Roo
3605,5784,SERVICIO BACALAR SA DE CV,PL/3718/EXP/ES/2015,-88.29049,18.49869,20.24,21.6,Quintana Roo
3837,6016,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/4050/EXP/ES/2015,-86.87441,21.17453,21.34,22.64,Quintana Roo
3945,6124,"Inmobiliaria del Zazil Há, S.A. de C.V.",PL/4042/EXP/ES/2015,-86.77389,21.08612,21.69,22.99,Quintana Roo
4019,6198,ESTACION DE SERVICIOS MERICAM SA DE CV,PL/3605/EXP/ES/2015,-86.87469,21.14691,21.44,22.49,Quintana Roo
4057,6236,MULTISERVICIO PETROLIFEROS DE CANCUN SA DE CV,PL/3604/EXP/ES/2015,-86.84085,21.18616,21.49,22.69,Quintana Roo
4143,6322,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/4049/EXP/ES/2015,-86.89417,21.14072,21.29,22.59,Quintana Roo
4238,6418,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/4047/EXP/ES/2015,-86.8554,21.01312,21.64,22.93,Quintana Roo
4288,6468,"Servicio Acoro, S.A. de C.V.",PL/4043/EXP/ES/2015,-86.85919,21.13705,21.44,22.74,Quintana Roo
4299,6479,COMBUSTIBLES DE CANCUN SA DE CV,PL/3394/EXP/ES/2015,-86.83234,21.1558,21.31,22.28,Quintana Roo
4316,6496,MULTISERVICIOS PETROLIFEROS DE QUINTANA ROO SA CV,PL/4550/EXP/ES/2015,-88.39742,18.6828,21.25,22.97,Quintana Roo
4383,6563,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/4044/EXP/ES/2015,-86.82644,21.14033,21.54,22.83,Quintana Roo
4542,6724,CARBURANTES DEL CARIBE SA DE CV,PL/3599/EXP/ES/2015,-86.83273,21.13757,21.59,22.89,Quintana Roo
4587,6769,"Estación de Servicios Palmas Cancún, S.A. de C.V.",PL/4031/EXP/ES/2015,-86.8499,21.0428,21.64,22.93,Quintana Roo
4684,6866,SERVICIO BACALAR SA DE CV,PL/3724/EXP/ES/2015,-88.42543,18.51929,20.24,21.6,Quintana Roo
4701,6883,"SERVICIO CHIT, S.A. DE C.V.",PL/4038/EXP/ES/2015,-87.05,20.6723,21.54,22.85,Quintana Roo
4713,6895,MULTISERVICIOS PLAYA DEL CARMEN SA DE CV,PL/4555/EXP/ES/2015,-87.08214,20.62924,21.45,22.79,Quintana Roo
4757,6939,SERVICIO BACALAR SA DE CV,PL/3508/EXP/ES/2015,-88.39046,18.6895,21.25,22.97,Quintana Roo
4868,7050,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/4046/EXP/ES/2015,-86.83788,21.13948,21.39,22.73,Quintana Roo
5059,7241,"ESTACION DE SERVICIO MARAVEG, S.A. DE C.V.",PL/4041/EXP/ES/2015,-86.91137,21.13196,21.29,22.59,Quintana Roo
5176,7358,MULTISERVICIOS PETROLIFEROS DE QUINTANA ROO SA CV,PL/4553/EXP/ES/2015,-88.28505,18.52336,19.99,21.09,Quintana Roo
5216,7398,"Estación de Servicios Del Caribe, S.A. de C.V.",PL/4033/EXP/ES/2015,-86.82917,21.15715,21.29,22.24,Quintana Roo
5220,7402,MULTISERVICIOS PETROLIFEROS DE QUINTANA ROO SA CV,PL/4551/EXP/ES/2015,-88.28607,18.53188,20.09,21.29,Quintana Roo
5256,7438,"Estación de Servicios Palmas Cancún, S.A. de C.V.",PL/4032/EXP/ES/2015,-86.94457,21.11621,21.24,22.59,Quintana Roo
5331,7513,MULTISERVICIO PENINSULAR SA DE CV,PL/3603/EXP/ES/2015,-86.85219,21.16196,21.39,22.47,Quintana Roo
5537,7720,SERVICIO PLAYA SUR S.A. DE C.V.,PL/6323/EXP/ES/2015,-86.87286,21.04297,21.74,22.99,Quintana Roo
5869,8052,"Energeticos ABC, S.A. de C.V.",PL/6505/EXP/ES/2015,-87.02807,20.70042,21.54,22.85,Quintana Roo
6262,8445,GRUPO MAYAGAS S.A. DE C.V.,PL/7074/EXP/ES/2015,-86.84613,21.18191,20.99,22.64,Quintana Roo
6334,8517,"LUMA GASOLINERIAS, S.A. DE C.V.",PL/6978/EXP/ES/2015,-86.82997,21.13147,21.59,22.89,Quintana Roo
6408,8591,"COMBUSTIBLES DE TULUM Y DEL CARIBE, S.A. DE C.V.",PL/7688/EXP/ES/2015,-87.43692,20.21885,20.89,22.34,Quintana Roo
6477,8660,"COMBUSTIBLES DE TULUM Y DEL CARIBE, S.A. DE C.V.",PL/7751/EXP/ES/2015,-88.71394,19.75387,21.49,22.59,Quintana Roo
6598,8782,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7470/EXP/ES/2015,-86.90982,21.13117,21.29,22.59,Quintana Roo
6629,8813,"ESTACION RUTA MAYA II, S.A. DE C.V.",PL/7687/EXP/ES/2015,-87.06831,20.64819,21.59,22.89,Quintana Roo
6670,8854,SERVICOMBUSTIBLES DEL CARIBE S.A. DE C.V.,PL/7534/EXP/ES/2015,-88.29094,18.51956,19.99,21.3,Quintana Roo
6681,8865,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7461/EXP/ES/2015,-86.9615,21.10739,21.29,22.59,Quintana Roo
6744,8928,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7469/EXP/ES/2015,-87.1904,20.99055,21.29,19.66,Quintana Roo
6771,8955,"RUTA MAYA EXPENDIO DE COMBUSTIBLES Y LUBRICANTES,",PL/7754/EXP/ES/2015,-88.03571,19.59505,21.34,22.49,Quintana Roo
6801,8985,"SERVICIOS CARIBE, S.A. DE C.V.",PL/7753/EXP/ES/2015,-88.04439,19.57886,21.34,22.49,Quintana Roo
6835,9019,CLAUDIA ADELA MARTINEZ MARQUEZ,PL/7811/EXP/ES/2015,-88.29851,18.49509,17.31,18.8,Quintana Roo
6859,9043,AEROPUERTOS Y SERVICIOS AUXILIARES,PL/7718/EXP/ES/2015,-86.87959,21.0382,21.21,22.64,Quintana Roo
7190,9374,SERVI TALLERES SA DE CV,PL/8732/EXP/ES/2015,-86.83969,21.17662,21.35,22.45,Quintana Roo
7282,9467,E.S.G.E.S. S.A DE C.V,PL/8404/EXP/ES/2015,-88.52554,18.50513,20.79,22.64,Quintana Roo
7292,9477,E.S.G.E.S. S.A DE C.V,PL/8391/EXP/ES/2015,-89.3425,18.49987,21.49,22.64,Quintana Roo
7700,9886,COMBUSTIBLES Y LUBRICANTES HANDALL SA DE CV (8301),PL/8334/EXP/ES/2015,-88.30641,18.49824,20.22,21.74,Quintana Roo
7751,9937,CARLOS HERNAN FIGUEROA MARTINEZ,PL/9027/EXP/ES/2015,-87.4518,20.21516,20.79,22.35,Quintana Roo
7930,10116,CARLOS HERNAN FIGUEROA MARTINEZ,PL/9136/EXP/ES/2015,-88.18704,18.94394,21.4,23.12,Quintana Roo
7932,10118,"ESTACION DE SERVICIO HANDALL, S.A. DE C.V.",PL/8968/EXP/ES/2015,-88.31246,18.53057,19.99,20.69,Quintana Roo
7982,10168,E.S.G.E.S. S.A DE C.V,PL/9180/EXP/ES/2015,-88.32508,18.51884,19.99,21.99,Quintana Roo
8034,10220,COMBUSTIBLES Y LUBRICANTES HANDALL SA DE CV (8301),PL/9001/EXP/ES/2015,-88.39508,18.6849,21.25,22.97,Quintana Roo
8062,10248,E.S.G.E.S. S.A DE C.V,PL/9177/EXP/ES/2015,-88.31935,18.52525,19.99,21.99,Quintana Roo
8074,10260,E.S.G.E.S. S.A DE C.V,PL/9176/EXP/ES/2015,-88.29958,18.51959,19.99,21.99,Quintana Roo
8101,10287,HIDROCARBUROS HANDALL SA DE CV (10988),PL/9763/EXP/ES/2015,-88.27953,18.51289,20.29,21.69,Quintana Roo
8179,10365,SERVICOMBUSTIBLES INSURGENTES  S.A. DE C.V.,PL/9675/EXP/ES/2015,-88.32954,18.51872,19.99,21.3,Quintana Roo
8360,10547,"COMBUSTIBLES PUERTO MORELOS, S.A. DE C.V.",PL/9343/EXP/ES/2015,-88.70361,19.74341,21.49,22.59,Quintana Roo
8591,10778,CARLOS HERNAN FIGUEROA MARTINEZ,PL/9618/EXP/ES/2015,-87.54027,20.88061,21.27,22.64,Quintana Roo
8660,10868,MULTISERVICIO PENINSULAR SA DE CV,PL/3600/EXP/ES/2015,-86.84026,21.20335,21.44,22.69,Quintana Roo
8787,10995,DESARROLLO NAUTICO INTEGRAL SA DE CV,PL/3095/EXP/ES/2015,-86.78838,21.14379,22.0,22.64,Quintana Roo
8859,11067,"ENERKOM CONSULTORIA EN ADMINISTRACION, S.A. DE C.V.",PL/3169/EXP/ES/2015,-86.86171,21.14502,21.44,22.49,Quintana Roo
8878,11086,"COMBUSTIBLES Y SERVICIOS QUINTANA ROO, S.A. DE C.V",PL/2793/EXP/ES/2015,-87.08213,20.62752,21.59,22.89,Quintana Roo
8974,11182,"COMBUSTIBLES Y SERVICIOS QUINTANA ROO, S.A. DE C.V",PL/2779/EXP/ES/2015,-86.89822,20.85501,21.59,22.89,Quintana Roo
8994,11202,"COMBUSTIBLES PENINSULARES DEL SURESTE, S.A. DE C.V.",PL/6269/EXP/ES/2015,-87.08785,20.62332,21.48,22.76,Quintana Roo
9078,11403,"HOYO TRES, S.A. DE C.V.",PL/10014/EXP/ES/2015,-87.34275,20.35971,20.8,21.8,Quintana Roo
9198,11529,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/10146/EXP/ES/2015,-86.876,20.91282,20.79,22.85,Quintana Roo
9212,11544,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/10112/EXP/ES/2015,-87.47454,20.2079,20.79,22.35,Quintana Roo
9348,11682,ESTACION DE SERVICIOS PUCTE SPR,PL/10214/EXP/ES/2015,-88.65059,18.24704,20.69,22.64,Quintana Roo
9352,11686,GASOLINERA CAÑA BRAVA SA DE CV,PL/10219/EXP/ES/2015,-88.67669,18.27106,20.69,21.99,Quintana Roo
9455,12033,GASOLINERIA CIMARRON S.A. DE C.V.,PL/10551/EXP/ES/2015,-86.82359,21.17413,21.39,22.69,Quintana Roo
9456,12034,SERVICIO AGUA VERDE S.A. DE C.V.,PL/10552/EXP/ES/2015,-87.22917,20.50601,21.59,22.79,Quintana Roo
9457,12035,SERVICIO CBE S.A. DE C.V.,PL/10553/EXP/ES/2015,-87.0773,20.63518,21.44,22.74,Quintana Roo
9458,12036,SERVICIOS MARITIMOS TURQUESA S.A. DE C.V.,PL/10554/EXP/ES/2015,-86.88158,21.14639,21.29,22.54,Quintana Roo
9550,12608,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/10620/EXP/ES/2015,-88.29866,18.5316,19.99,21.09,Quintana Roo
9556,12677,LUBRICANTTES COSTA MAYA SA DE CV,PL/10626/EXP/ES/2015,-87.71961,18.75413,21.59,22.99,Quintana Roo
10029,13401,FED. DE COOP. PESQ. GASOLINERA HOLBOX S.C. DE R.S.,PL/11263/EXP/ES/2015,-87.33623,21.43325,21.7,22.64,Quintana Roo
10053,13436,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/11297/EXP/ES/2015,-88.4215,18.52003,20.24,21.6,Quintana Roo
10149,13582,UNIDAD DE SERV GASOLINERA EJIDAL SUBTENIENTE LOPEZ,PL/11357/EXP/ES/2015,-88.36908,18.51491,20.69,21.99,Quintana Roo
10488,14215,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/12672/EXP/ES/2015,-88.30526,18.51001,19.99,21.09,Quintana Roo
10551,14312,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/12749/EXP/ES/2015,-88.29433,18.50906,19.99,21.09,Quintana Roo
10567,14341,Servicios Ecológicos de Yucatán S. de R.L. de C.V.,PL/12735/EXP/ES/2015,-88.28039,18.53047,19.99,21.09,Quintana Roo
10619,14403,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/12823/EXP/ES/2015,-88.39853,18.67173,21.25,22.64,Quintana Roo
10741,14829,PETROLIFEROS DEL CARIBE SA DE C V,PL/13047/EXP/ES/2016,-86.83815,21.16885,21.39,22.47,Quintana Roo
10793,15677,MULTISERVICIOS DE CALAKMUL SA DE CV,PL/13079/EXP/ES/2016,-89.41122,18.50907,21.19,22.59,Quintana Roo
10809,15693,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE QUINTANA ROO,PL/13098/EXP/ES/2016,-87.48819,21.08739,21.62,22.98,Quintana Roo
10858,15860,SERVICIO NAGUSIA S.A. DE C.V.,PL/13296/EXP/ES/2016,-86.9082,21.15222,21.39,22.69,Quintana Roo
10966,20898,SERVICIOS GASEROS DEL GOLFO SA DE CV,PL/13607/EXP/ES/2016,-88.28318,18.51191,21.7,22.9,Quintana Roo
11036,21165,"ESTACION DE SERVICIO TULES, SA DE CV",PL/18953/EXP/ES/2016,-87.05196,20.67103,21.49,22.79,Quintana Roo
11085,21290,SERVICOMBUSTIBLES UMAN S.A. DE C.V.,PL/18820/EXP/ES/2016,-88.30771,18.52507,19.99,21.3,Quintana Roo
11331,22066,"FEDRACUN, SA DE CV",PL/19675/EXP/ES/2016,-87.06215,20.65513,21.49,22.79,Quintana Roo
11342,22077,SERVICIO ZAINO S.A. DE C.V.,PL/19686/EXP/ES/2016,-86.83072,21.14231,21.49,22.79,Quintana Roo
11512,22610,"GAS Y DERIVADOS DEL CARIBE, S.A. DE C.V.",PL/20063/EXP/ES/2017,-86.87109,21.15876,21.79,22.99,Quintana Roo
11529,22646,"KEMA GAS, S.A. DE C.V.",PL/20123/EXP/ES/2017,-86.84827,21.16047,21.39,22.49,Quintana Roo
11561,22750,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/20196/EXP/ES/2017,-86.82549,21.15976,20.79,22.85,Quintana Roo
11593,22868,Servicios Ecológicos Mayapan S.A. de C.V.,PL/20284/EXP/ES/2017,-88.04263,19.58437,21.34,22.39,Quintana Roo
11627,23063,Servicios Ecológicos Mar Caribe S.A. de C.V.,PL/20408/EXP/ES/2017,-86.84862,21.16699,21.39,22.49,Quintana Roo
11763,24066,Servicios Ecológicos Mayapan S.A. de C.V.,PL/20928/EXP/ES/2018,-88.31837,18.51669,19.99,21.09,Quintana Roo
11819,24185,Servicios Ecológicos Corredor Turístico S.A. de C.V.,PL/21025/EXP/ES/2018,-88.31506,18.53014,15.52,15.97,Quintana Roo
11886,24350,Servicios Ecológicos Mar Caribe S.A. de C.V.,PL/21176/EXP/ES/2018,-86.89461,21.14007,21.29,22.59,Quintana Roo
11920,24523,"ESTACION DE SERVICIO LAS RAMAS, S.A. DE C.V.",PL/21330/EXP/ES/2018,-87.32036,20.39841,20.69,21.69,Quintana Roo
12211,26087,"GAS Y DERIVADOS DEL CARIBE, S.A. DE C.V.",PL/22383/EXP/ES/2019,-86.96149,21.10723,21.54,22.69,Quintana Roo
12239,26130,ENERGETICOS KEMA SA DE CV,PL/22371/EXP/ES/2019,-86.85752,21.1592,21.44,22.59,Quintana Roo
12242,26134,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/22375/EXP/ES/2019,-86.84635,21.11864,21.59,22.89,Quintana Roo
12251,26285,"INMOBILIARIA AMAITE, S.A. DE C.V.",PL/22603/EXP/ES/2019,-88.29854,18.49538,19.99,21.29,Quintana Roo
12269,26303,"COMBUSTIBLES MAYA, S.A. DE C.V.",PL/22564/EXP/ES/2019,-86.84981,21.16013,21.19,22.29,Quintana Roo
12312,26398,SERVICIOS COMBUSTIBLES Y LUBRICANTES PUNTA CHEN S.A DE C.V,PL/22640/EXP/ES/2019,-87.49485,21.11213,21.55,22.9,Quintana Roo
12314,26406,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/22642/EXP/ES/2019,-87.44046,20.38271,21.45,22.79,Quintana Roo
12315,26408,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/22643/EXP/ES/2019,-87.41272,20.38186,21.45,22.79,Quintana Roo
12340,26513,PLAYAGAS S.A. DE C.V.,PL/22826/EXP/ES/2019,-87.06815,20.64864,21.59,22.89,Quintana Roo
12342,26515,"INMOBILIARIA CISNE CANTOR, S.A. DE C.V.",PL/22859/EXP/ES/2019,-86.91575,21.16134,21.29,22.59,Quintana Roo
12361,26536,"ESTACION DE SERVICIOS PALMAS CARIBE, S.A. DE C.V.",PL/22846/EXP/ES/2019,-86.91462,21.13119,21.29,22.59,Quintana Roo
12383,26618,Servicios Ecológicos Chichen Itza S.A. de C.V.,PL/22883/EXP/ES/2019,-86.85619,21.18278,21.39,22.64,Quintana Roo
12384,26620,Servicios Ecológicos Chichen Itza S.A. de C.V.,PL/22884/EXP/ES/2019,-86.84444,21.21378,21.44,22.69,Quintana Roo
12385,26621,Servicios Ecológicos Chichen Itza S.A. de C.V.,PL/22885/EXP/ES/2019,-86.89944,21.14456,21.29,22.59,Quintana Roo
12386,26623,Servicios Ecológicos Mayapan S.A. de C.V.,PL/22886/EXP/ES/2019,-86.84722,21.16422,21.39,22.49,Quintana Roo
12465,26956,"INMOBILIARIA GASNOT, SA DE CV",PL/23239/EXP/ES/2020,-86.86269,21.09962,21.54,22.89,Quintana Roo
12490,27014,XERVIGAS SAPI DE CV,PL/23268/EXP/ES/2020,-87.13313,20.58758,21.5,22.79,Quintana Roo
1982,4053,SILCAR COMBUSTIBLES SA DE CV,PL/2500/EXP/ES/2015,-98.19305,19.40766,19.55,21.18,Tlaxcala
2216,4383,GRUPO EMPRESARIAL COGAS S.A. DE C.V.,PL/2772/EXP/ES/2015,-98.12383,19.41277,19.92,21.78,Tlaxcala
2521,4695,ENERGETICOS SANTA ISABEL S.A. DE C.V.,PL/5387/EXP/ES/2015,-98.30038,19.23837,19.99,21.73,Tlaxcala
2968,5143,SU SERVICIO CONTLA S.A. DE C.V.,PL/5153/EXP/ES/2015,-98.12777,19.38636,20.49,21.99,Tlaxcala
3025,5200,SERVICIO SANTA MARIA ATLIHUETZIA S.A. DE C.V.,PL/5927/EXP/ES/2015,-98.17951,19.37547,19.99,21.99,Tlaxcala
3075,5250,"""EL NUEVO SERVICIO APIZACO S.A DE C.V. """,PL/5574/EXP/ES/2015,-98.15373,19.41653,19.9,21.8,Tlaxcala
3093,5268,JOSE OSCAR CERVANTES LOPEZ,PL/5580/EXP/ES/2015,-97.90842,19.2152,19.25,21.25,Tlaxcala
3215,5390,SERVICIO DOMART SA DE CV,PL/5892/EXP/ES/2015,-98.20566,19.47291,20.11,21.85,Tlaxcala
3217,5392,BICENTENARIO SERVICIO LA BONITA S.A. DE C.V.,PL/5930/EXP/ES/2015,-98.23076,19.25828,19.99,21.99,Tlaxcala
3306,5481,"OPERADORA DE COMBUSTIBLES DOMO, S.A. DE C.V.",PL/5688/EXP/ES/2015,-98.25601,19.23857,18.3,21.77,Tlaxcala
3327,5503,JOSE MARIANO JUVENTINO ESPINO RODRIGUEZ,PL/5215/EXP/ES/2015,-98.21164,19.42126,20.39,22.15,Tlaxcala
3398,5575,JOSE OSCAR CERVANTES LOPEZ,PL/5576/EXP/ES/2015,-97.91947,19.17076,19.1,21.25,Tlaxcala
3640,5819,JOSE RAUL CERVANTES LOPEZ,PL/4360/EXP/ES/2015,-97.79377,19.30557,19.33,21.65,Tlaxcala
3691,5870,JOSE RAUL CERVANTES LOPEZ,PL/3419/EXP/ES/2015,-97.93058,19.31353,20.73,22.19,Tlaxcala
3825,6004,"SUPER SERVICIO CALPULLI, S.A. DE C.V.",PL/4375/EXP/ES/2015,-98.57319,19.59545,20.3,22.0,Tlaxcala
3866,6045,MARIA DEL CARMEN CASAS HUERTA,PL/3629/EXP/ES/2015,-98.32503,19.23182,19.99,21.69,Tlaxcala
3882,6061,GRUPO GASOLINERO OC SA DE CV,PL/3836/EXP/ES/2015,-98.18684,19.33674,20.39,21.65,Tlaxcala
3959,6138,"GASOLINERIA SAN FERNANDO, S.A.",PL/4932/EXP/ES/2015,-97.64879,19.32441,20.6,21.77,Tlaxcala
4157,6336,GRUPO GASOLINERO OC SA DE CV,PL/3825/EXP/ES/2015,-97.92094,19.30023,20.09,21.85,Tlaxcala
4236,6416,MARA GAS SA DE CV,PL/4505/EXP/ES/2015,-98.10711,19.40976,19.82,21.68,Tlaxcala
4244,6424,RAUL VELASCO Y OLIVER,PL/3676/EXP/ES/2015,-97.91933,19.2905,20.09,21.89,Tlaxcala
4389,6569,Autoservicio Soltepec SA de CV,PL/3894/EXP/ES/2015,-97.91969,19.28886,19.99,21.99,Tlaxcala
4448,6629,servicio la corta bepaj sa de cv,PL/4880/EXP/ES/2015,-98.19856,19.2658,20.3,22.05,Tlaxcala
4553,6735,Servicio Autovia SA de CV,PL/4834/EXP/ES/2015,-98.06556,19.39778,19.97,21.77,Tlaxcala
4643,6825,GAS MARA SA DE CV,PL/4504/EXP/ES/2015,-98.53417,19.49497,20.06,21.59,Tlaxcala
4644,6826,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/3281/EXP/ES/2015,-98.13215,19.15557,19.89,21.94,Tlaxcala
4647,6829,JOSE RAUL CERVANTES LOPEZ,PL/3986/EXP/ES/2015,-97.79296,19.30604,19.33,21.65,Tlaxcala
4794,6976,SERVICIO LA TRINIDAD PAPALOTLA SA DE CV,PL/3647/EXP/ES/2015,-98.21008,19.15236,20.09,22.09,Tlaxcala
4828,7010,Servicio Santiago Tetla S.A de C.V,PL/4376/EXP/ES/2015,-98.11365,19.47536,19.3,21.45,Tlaxcala
4982,7164,Servicio La Parada SA de CV,PL/4843/EXP/ES/2015,-97.99264,19.35635,19.97,21.92,Tlaxcala
4983,7165,Servicio La Parada SA de CV,PL/4839/EXP/ES/2015,-98.05087,19.38949,19.97,21.98,Tlaxcala
5026,7208,JOSE RAUL CERVANTES LOPEZ,PL/4369/EXP/ES/2015,-97.69137,19.28881,18.99,21.75,Tlaxcala
